lga_name,year,median_rent,offence_count,independent_schools,total_schools,gp_clinics_per_1000,allied_health_per_1000,dental_sites_per_1000,pharmacies_per_1000,acsc_per_1000,address,suburb,latitude,longitude,straight_line_km,driving_km
MACEDON RANGES,2002,170,,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2002,170,,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2002,175,,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2002,177,,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2003,184,,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2003,186,,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2003,193,,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2003,195,,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2004,193,,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2004,200,,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2004,195,,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2004,200,,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2005,195,,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2005,210,,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2005,200,,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2005,210,,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2006,200,,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2006,215,,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2006,210,,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2006,211,,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2007,215,,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2007,220,,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2007,210,,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2007,220,,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2008,225,,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2008,240,,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2008,250,,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2008,250,,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2009,260,,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2009,260,,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2009,270,,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2009,280,,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2010,280,,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2010,288,,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2010,300,,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2010,310,,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2011,313,,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2011,333,,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2011,330,,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2011,320,,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2012,330,,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2012,320,,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2012,350,,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2012,320,,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2013,341,,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2013,330,,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2013,350,,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2013,341,,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2014,350,,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2014,330,,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2014,350,,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2014,350,,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2015,350,,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2015,360,,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2015,360,,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2015,360,,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2016,360,2444.0,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2016,360,2444.0,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2016,369,2444.0,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2016,360,2444.0,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2017,381,2115.0,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2017,370,2115.0,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2017,380,2115.0,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2017,400,2115.0,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2018,405,2329.0,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2018,400,2329.0,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2018,400,2329.0,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2018,420,2329.0,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2019,435,2447.0,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2019,445,2447.0,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2019,430,2447.0,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2019,440,2447.0,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2020,440,2722.0,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2020,430,2722.0,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2020,420,2722.0,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2020,450,2722.0,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2021,470,2001.0,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2021,470,2001.0,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2021,460,2001.0,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2021,460,2001.0,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2022,480,2026.0,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2022,485,2026.0,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2022,480,2026.0,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2022,500,2026.0,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2023,500,2124.0,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2023,510,2124.0,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2023,500,2124.0,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2023,520,2124.0,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2024,550,2587.0,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2024,550,2587.0,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2024,555,2587.0,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2024,583,2587.0,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2025,570,2620.0,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2025,550,2620.0,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MACEDON RANGES,2025,580,2620.0,3.0,27,0.4,0.9,0.2,0.2,19.7,,,,,,
MANNINGHAM,1999,215,,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,1999,210,,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,1999,220,,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2000,225,,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2000,225,,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2000,225,,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2000,230,,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2001,235,,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2001,230,,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2001,240,,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2001,250,,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2002,250,,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2002,250,,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2002,240,,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2002,250,,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2003,250,,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2003,250,,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2003,248,,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2003,258,,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2004,255,,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2004,260,,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2004,255,,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2004,260,,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2005,265,,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2005,260,,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2005,270,,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2005,280,,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2006,275,,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2006,280,,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2006,281,,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2006,300,,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2007,310,,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2007,310,,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2007,310,,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2007,350,,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2008,340,,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2008,350,,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2008,360,,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2008,360,,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2009,355,,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2009,360,,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2009,360,,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2009,375,,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2010,380,,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2010,375,,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2010,385,,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2010,380,,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2011,390,,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2011,400,,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2011,395,,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2011,400,,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2012,400,,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2012,395,,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2012,395,,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2012,410,,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2013,410,,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2013,400,,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2013,405,,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2013,420,,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2014,420,,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2014,425,,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2014,428,,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2014,430,,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2015,440,,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2015,440,,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2015,435,,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2015,450,,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2016,450,5002.0,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2016,450,5002.0,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2016,420,5002.0,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2016,450,5002.0,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2017,450,4887.0,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2017,450,4887.0,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2017,450,4887.0,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2017,460,4887.0,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2018,460,4359.0,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2018,475,4359.0,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2018,460,4359.0,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2018,470,4359.0,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2019,470,5129.0,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2019,475,5129.0,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2019,470,5129.0,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2019,475,5129.0,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2020,470,4814.0,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2020,450,4814.0,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2020,450,4814.0,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2020,460,4814.0,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2021,450,4001.0,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2021,450,4001.0,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2021,460,4001.0,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2021,480,4001.0,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2022,475,3807.0,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2022,480,3807.0,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2022,495,3807.0,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2022,500,3807.0,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2023,550,4802.0,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2023,575,4802.0,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2023,590,4802.0,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2023,600,4802.0,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2024,613,5492.0,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2024,630,5492.0,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2024,625,5492.0,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2024,650,5492.0,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2025,650,5053.0,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2025,650,5053.0,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2025,680,5053.0,1.0,31,0.3,0.9,0.4,0.1,24.3,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANSFIELD,1999,130,,2.0,7,0.6,1.2,0.1,0.5,30.8,,,,,,
MANSFIELD,1999,125,,2.0,7,0.6,1.2,0.1,0.5,30.8,,,,,,
MANSFIELD,1999,130,,2.0,7,0.6,1.2,0.1,0.5,30.8,,,,,,
MANSFIELD,2000,135,,2.0,7,0.6,1.2,0.1,0.5,30.8,,,,,,
MANSFIELD,2000,130,,2.0,7,0.6,1.2,0.1,0.5,30.8,,,,,,
MANSFIELD,2000,143,,2.0,7,0.6,1.2,0.1,0.5,30.8,,,,,,
MANSFIELD,2000,140,,2.0,7,0.6,1.2,0.1,0.5,30.8,,,,,,
